Offspring ID,Loci typed,Father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
OtsAC17NSNT_2983,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0095,12,12,2, 2.85069057411021E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2983,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0813,12,12,2, 2.50176314419041E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2983,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1230,12,12,2, 1.72295376259883E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2984,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0124,12,12,0, 1.87046453495523E+0001, 1.87046453495523E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2984,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0177,12,12,2, 4.25144891887296E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2984,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0237,12,12,2, 3.00697558735691E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2986,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2989,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2991,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1542,12,12,2, 1.13488412031636E+0000, 1.13488412031636E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2991,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0385,12,12,2, 3.69715418874700E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2992,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0401,12,12,0, 1.70423862642970E+0001, 1.70423862642970E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2994,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2998,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0493,12,12,0, 1.83002983478112E+0001, 1.83002983478112E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3003,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0762,12,12,0, 1.40522742860512E+0001, 1.40522742860512E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3003,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1863,11,11,2, 3.63787078687279E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3003,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1451,12,12,2, 1.91411089804585E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3006,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1846,12,12,1, 1.53412637799113E+0001, 1.53412637799113E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3006,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0761,12,12,2, 2.11625562524711E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3009,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0269,12,12,3, 1.86767590197865E+0000, 1.86767590197865E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3011,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0248,12,12,2, 8.36889106420512E+0000, 8.36889106420512E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3011,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0639,12,12,2, 3.00530425809704E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3013,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0713,12,12,0, 1.48719220989619E+0001, 1.48719220989619E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3019,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0427,12,12,0, 1.30836237139727E+0001, 1.30836237139727E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3019,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0528,12,12,2, 4.65438551097073E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3019,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0017,12,12,2, 3.94709076257411E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3025,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0243,12,12,0, 1.97672927521439E+0001, 1.97672927521439E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3025,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0887,12,12,0, 1.84343632763163E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3025,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1107,12,12,3, 1.34744188048252E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3029,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0097,12,12,0, 1.74480076372703E+0001, 1.74480076372703E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3029,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1029,12,12,2, 9.97649732260132E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3029,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_0102,10,10,2, 2.00839772178654E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3030,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_3031,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_3033,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0179,12,12,3, 1.62876303034304E+0000, 1.62876303034304E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3035,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0037,12,12,0, 1.65538925434904E+0001, 1.65538925434904E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3036,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0768,12,12,1, 1.32567218468182E+0001, 1.32567218468182E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3036,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0634,7,7,1, 1.33872248404057E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3037,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0371,12,12,0, 1.42091871045414E+0001, 1.42091871045414E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3038,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_3039,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1383,12,12,0, 1.92140203138074E+0001, 1.92140203138074E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3039,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_0102,10,10,0, 1.05244729111468E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3040,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0966,12,12,0, 1.99362663412196E+0001, 1.99362663412196E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3053,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1260,12,12,2, 3.00432929907356E+0000, 3.00432929907356E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3053,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1616,12,12,2, 1.78883109567541E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3056,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1114,12,12,2, 1.66367693658701E+0000, 1.66367693658701E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3066,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0302,12,12,1, 5.73321020830907E+0000, 5.73321020830907E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3067,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_3074,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1545,12,12,2, 2.24844732855951E+0000, 2.24844732855951E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3074,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0498,12,12,2, 6.13919954960018E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3075,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_3080,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0930,12,12,0, 1.48269546589163E+0001, 1.48269546589163E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3081,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_3082,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1524,12,12,3, 6.11377099641448E+0000, 6.11377099641448E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3084,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_0111,12,12,0, 2.01595980358428E+0001, 2.01595980358428E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3084,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1529,12,12,3, 3.11602024298974E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3084,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0621,12,12,3, 3.11602024298974E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3088,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0927,12,12,2, 7.74211827329959E+0000, 7.74211827329959E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3088,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0814,12,12,2, 6.52186082202697E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3088,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1097,12,12,2, 3.20616100680855E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3088,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0598,12,12,3, 1.67121281955200E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3089,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0229,12,12,2, 4.69739203803302E+0000, 4.69739203803302E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3089,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0316,12,12,3, 1.35423967087134E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3101,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0360,12,12,2, 5.68394023619164E-0001, 5.68394023619164E-0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3108,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1560,12,12,0, 2.51271991791758E+0001, 2.51271991791758E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3112,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0210,12,12,0, 1.65259218088326E+0001, 1.65259218088326E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3112,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0048,12,12,2, 4.75557776348358E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3115,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0428,12,12,2, 4.04409783343065E+0000, 4.04409783343065E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3116,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0176,12,12,0, 1.31855084541705E+0001, 1.31855084541705E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3120,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0260,12,12,3, 5.68562247725754E-0001, 5.68562247725754E-0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3124,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0614,12,12,0, 1.88909818067993E+0001, 1.88909818067993E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3124,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0429,12,12,2, 4.19582454222868E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3124,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0634,7,7,1, 2.47946030225532E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3126,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1530,12,12,2, 1.22182333580854E+0000, 1.22182333580854E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3127,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0760,12,12,2, 1.57868558807425E+0000, 1.57868558807425E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3128,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1078,12,12,0, 1.82628783127988E+0001, 1.82628783127988E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3128,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1089,12,12,1, 9.35945483256689E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3128,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0142,12,12,2, 6.86972884592169E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3128,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1091,12,12,2, 5.09562064325057E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3128,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0845,12,12,3, 4.07072379870602E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3128,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0465,12,12,3, 2.49985842901495E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3130,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0230,12,12,0, 1.48692082661456E+0001, 1.48692082661456E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3130,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0104,12,12,2, 4.89166839794664E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3131,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1846,12,12,1, 1.39255245723817E+0001, 1.39255245723817E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3131,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1781,12,12,2, 5.28027529653919E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3131,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1844,12,12,3, 2.48544181866357E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3135,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_3138,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0520,12,12,3, 1.73540612400541E+0000, 1.73540612400541E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3140,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1374,12,12,0, 1.55963687885023E+0001, 1.55963687885023E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3142,11,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0723,12,11,0, 1.29261716595653E+0001, 1.29261716595653E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3142,11,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0008,12,11,2, 4.44642234302135E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3142,11,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0166,12,11,2, 3.21650582087640E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3144,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0324,12,12,0, 1.55810716228625E+0001, 1.55810716228625E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3145,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0183,12,12,0, 1.70781439954924E+0001, 1.70781439954924E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3145,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0005,12,12,1, 1.53482819158892E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3145,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0123,12,12,3, 6.73769943216183E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3146,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1557,12,12,0, 1.46325199062888E+0001, 1.46325199062888E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3148,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_3153,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0653,12,12,0, 1.23835914542145E+0001, 1.23835914542145E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3153,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1803,12,12,1, 7.35645341290411E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3153,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1120,12,12,1, 3.59971826956642E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3153,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0183,12,12,2, 5.03858231397582E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3154,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_3159,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1114,12,12,2, 2.84935903605321E+0000, 2.84935903605321E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3160,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0614,12,12,0, 1.85804202110581E+0001, 1.85804202110581E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3160,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0429,12,12,2, 2.18389288901612E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3165,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0519,12,12,2, 4.65127890947025E+0000, 4.65127890947025E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3166,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0119,12,12,1, 5.92803479053285E+0000, 5.92803479053285E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3170,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0350,12,12,0, 1.63103992528052E+0001, 1.63103992528052E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3172,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0204,12,12,2, 2.32456093972700E+0000, 2.32456093972700E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3172,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0447,12,12,2, 1.43493181910725E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3174,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1136,12,12,0, 1.83955859046883E+0001, 1.83955859046883E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3174,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0889,12,12,1, 6.17261545372004E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3174,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1064,12,12,2, 4.41043242883704E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3174,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1296,12,12,2, 1.96871502854139E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3177,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1136,12,12,0, 1.33805920759537E+0001, 1.33805920759537E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3179,10,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1572,12,10,1, 5.54678269463213E+0000, 5.54678269463213E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3185,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0047,12,12,3, 3.20932641608191E+0000, 3.20932641608191E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3186,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0122,12,12,2, 2.68245856952914E+0000, 2.68245856952914E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_3186,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1292,12,12,2, 1.93425084728528E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2676,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0219,12,12,0, 1.65192078672688E+0001, 1.65192078672688E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2676,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1781,12,12,2, 3.24313313940122E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2676,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0197,12,12,2, 2.16444389973914E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2676,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1374,12,12,2, 8.56867602185614E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2677,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0003,12,12,0, 1.46616836234343E+0001, 1.46616836234343E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2679,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1061,12,12,0, 1.63627933722844E+0001, 1.63627933722844E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2679,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1767,12,12,2, 4.37309276308720E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2680,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0306,12,12,0, 1.55747809269324E+0001, 1.55747809269324E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2682,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0879,12,12,0, 1.73369000349008E+0001, 1.73369000349008E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2682,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0365,12,12,2, 5.54284181180782E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2682,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0388,12,12,3, 2.92118437465110E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
