Offspring ID,Loci typed,Mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
OtsAC17NSNT_2804,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0740,12,12,0, 2.13845478808770E+0001, 2.13845478808770E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2804,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0494,12,12,1, 1.13478481423944E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2804,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0415,12,12,2, 6.38078216069185E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2804,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0345,12,12,2, 3.20633021501377E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2805,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1529,12,12,0, 1.73478238828555E+0001, 1.73478238828555E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2805,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1396,12,12,1, 7.56443148487232E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2805,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1262,12,12,3, 5.61171934090668E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2807,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0480,12,12,0, 1.40217066091267E+0001, 1.40217066091267E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2808,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0713,12,12,0, 1.87337173082027E+0001, 1.87337173082027E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2808,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0419,12,12,2, 2.81069760759636E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2809,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2810,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2811,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1468,12,12,0, 1.69444563395329E+0001, 1.69444563395329E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2812,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0130,12,12,0, 1.41742455644114E+0001, 1.41742455644114E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2812,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0214,12,12,2, 3.36930751053358E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2813,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1569,12,12,0, 1.46366177217237E+0001, 1.46366177217237E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2813,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0063,12,12,3, 4.35571107921091E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2815,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0829,12,12,2, 1.76101857779915E+0000, 1.76101857779915E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2817,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0036,12,12,0, 1.40360526625715E+0001, 1.40360526625715E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2817,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1575,12,12,2, 3.22340315709029E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2818,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0824,12,12,2, 4.62934389865537E+0000, 4.62934389865537E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2818,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0404,12,12,2, 2.04984640300562E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2819,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0573,12,12,1, 6.86206005504043E+0000, 6.86206005504043E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2819,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0307,12,12,2, 2.99268471023113E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2819,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1191,12,12,2, 2.93395396754103E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2819,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1491,12,12,2, 9.90864620683408E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2821,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0867,12,12,0, 1.57332748744719E+0001, 1.57332748744719E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2821,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1821,12,12,2, 6.73995271213964E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2821,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0406,12,12,2, 5.40268722663635E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2821,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0233,12,12,2, 4.01109975141552E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2821,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1161,12,12,3, 3.31835461670611E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2821,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0817,12,12,2, 2.70289570428577E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2821,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0489,12,12,2, 2.05827659718309E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2821,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0721,12,12,3, 1.39888970234137E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2821,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0422,12,12,3, 2.82400790486389E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2822,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1700,12,12,0, 2.05535102017262E+0001, 2.05535102017262E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2822,12,,0,0,0, 0.00000000000000E+0000,NS_SS_13_0201,8,8,1, 2.43375025076009E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2822,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1597,12,12,3, 1.87020519478428E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2823,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2828,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0748,12,12,0, 1.36048950124652E+0001, 1.36048950124652E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2828,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0089,12,12,2, 1.80458166651786E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2828,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0882,12,12,2, 1.15844624596829E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2829,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0089,12,12,2, 3.79840383483950E+0000, 3.79840383483950E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2829,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0177,12,12,2, 4.92032876748718E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2829,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0804,12,12,2, 3.48649196806735E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2830,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1330,12,12,0, 1.22742942474752E+0001, 1.22742942474752E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2830,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1634,12,12,3, 1.13302601709275E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2830,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1556,12,12,2, 1.03429301574800E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2830,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1204,12,12,3, 3.24881731728097E-0003, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2833,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0847,12,12,0, 2.11069305091846E+0001, 2.11069305091846E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2833,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0829,12,12,1, 7.63630942233211E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2833,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1198,12,12,2, 5.33851749093792E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2833,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0410,11,11,2, 9.02455264407059E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2833,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0965,12,12,3, 5.28430688344122E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2834,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0058,12,12,2, 2.52887649022812E+0000, 2.52887649022812E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2835,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0307,12,12,0, 1.45793172164397E+0001, 1.45793172164397E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2835,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0253,12,12,2, 1.82716023459630E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2836,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0888,12,12,0, 1.83793441649269E+0001, 1.83793441649269E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2836,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1270,12,12,2, 9.13626498506621E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2836,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0832,12,12,4, 1.11746677616044E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2837,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0773,12,12,1, 7.10387680455957E+0000, 7.10387680455957E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2837,12,,0,0,0, 0.00000000000000E+0000,NS_SS_13_0159,12,12,2, 3.42517251822388E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2837,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0053,12,12,2, 3.03050878542320E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2837,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0562,12,12,2, 1.48087859580732E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2838,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0029,12,12,0, 1.68041946991100E+0001, 1.68041946991100E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2839,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2840,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0466,12,12,1, 8.50944540951338E+0000, 8.50944540951338E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2840,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0476,12,12,2, 3.62110597845761E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2840,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0199,12,12,2, 7.78613727165221E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2840,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1134,12,12,2, 4.92907772618825E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2840,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1112,12,12,2, 2.68528457977382E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2842,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0792,12,12,0, 1.63777113023120E+0001, 1.63777113023120E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2842,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1025,12,12,2, 3.39496398639475E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2842,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0502,12,12,3, 8.49494082170288E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2842,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0822,12,12,3, 5.69926566108098E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2846,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1271,12,12,2, 1.78306508127222E+0000, 1.78306508127222E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2848,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2849,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0961,12,12,0, 1.78186790088086E+0001, 1.78186790088086E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2851,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0466,12,12,0, 1.55928839758279E+0001, 1.55928839758279E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2851,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0711,12,12,1, 8.92942332191698E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2851,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0235,12,12,2, 5.50121863721886E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2851,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0575,12,12,2, 3.84378087680496E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2851,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0476,12,12,2, 2.51400628658616E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2851,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1699,12,12,2, 1.93583163910878E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2852,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0251,12,12,1, 1.02325137333510E+0001, 1.02325137333510E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2852,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0784,12,12,2, 4.99767522760561E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2854,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0794,12,12,0, 1.91906569823130E+0001, 1.91906569823130E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2854,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1233,12,12,2, 6.61537957627497E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2854,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0515,12,12,2, 6.46264553942943E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2854,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1686,12,12,2, 3.79199698385482E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2854,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1548,12,12,2, 1.98023007405213E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2855,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0648,12,12,1, 6.57152866859177E+0000, 6.57152866859177E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2855,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1040,12,12,2, 1.69903201599888E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2856,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0736,12,12,1, 8.73672676773213E+0000, 8.73672676773213E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2856,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1103,12,12,2, 3.94557841522439E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2856,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1475,12,12,2, 3.07881648299245E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2856,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0250,12,12,2, 1.56866077167048E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2856,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1273,12,12,2, 1.48375914159746E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2856,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0770,12,12,2, 1.27557124821309E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2856,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1097,12,12,2, 1.03038687811878E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2857,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1430,12,12,0, 2.15791382616959E+0001, 2.15791382616959E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2857,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1546,12,12,2, 9.71371663478296E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2857,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0597,7,7,0, 5.79914718485998E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2857,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1484,12,12,2, 1.86435956956060E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2860,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0148,12,12,0, 1.73765429995449E+0001, 1.73765429995449E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2861,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0062,12,12,2, 1.22667522018393E+0001, 1.22667522018393E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2861,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1123,8,8,2, 1.87724586407868E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2862,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0053,12,12,0, 2.04550478373723E+0001, 2.04550478373723E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2862,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0143,12,12,1, 9.13005066279320E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2862,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0551,12,12,1, 6.72369081176683E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2862,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0698,12,12,2, 3.91554522834174E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2862,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0210,12,12,2, 1.67330659736111E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2864,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2868,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1305,12,12,2, 1.90609031266550E+0000, 1.90609031266550E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2868,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1248,12,12,2, 9.53875991759501E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2869,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1553,12,12,0, 1.57457015860253E+0001, 1.57457015860253E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2869,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1244,12,12,3, 2.53292446094677E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2869,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1164,12,12,2, 1.99280661455132E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2870,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2872,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0049,12,12,0, 1.65406501345455E+0001, 1.65406501345455E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2872,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1505,12,12,3, 1.72743271593593E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2874,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1138,12,12,0, 1.55053891236542E+0001, 1.55053891236542E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2874,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1002,12,12,2, 6.94629804397646E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2874,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0679,12,12,2, 6.54487837370158E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2874,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_0101,12,12,2, 2.33656977224016E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2877,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0554,12,12,0, 1.66654034834608E+0001, 1.66654034834608E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2878,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0128,12,12,3, 8.75904048517330E-0001, 8.75904048517330E-0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
