date	geno_sex	origin	location	length	comments	year	type	sample_id	above_below
2015-08-31	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_533	above
2015-08-31	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_534	above
2015-08-31	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_541	above
2015-08-31	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_546	above
2015-09-02	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_553	above
2015-09-02	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_554	above
2015-09-02	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_556	above
2015-09-02	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_563	above
2015-09-02	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_566	above
2015-09-02	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_568	above
2015-09-02	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_570	above
2015-09-07	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_572	above
2015-09-07	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_576	above
2015-09-07	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_577	above
2015-09-07	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_580	above
2015-09-07	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_586	above
2015-09-07	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_588	above
2015-09-07	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_592	above
2015-09-11	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_600	above
2015-09-11	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_602	above
2015-09-11	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_603	above
2015-09-11	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_615	above
2015-09-11	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_616	above
2015-09-14	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_617	above
2015-09-14	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_624	above
2015-09-14	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_631	above
2015-09-29	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_658	above
2015-09-29	F	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_664	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_099	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_100	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_101	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_105	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_106	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_107	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_108	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_109	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_111	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_118	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_120	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_121	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_122	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_123	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_124	above
2015-06-12	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_126	above
2015-06-23	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_155	above
2015-06-23	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_157	above
2015-06-23	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_158	above
2015-06-23	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_160	above
2015-06-23	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_161	above
2015-06-23	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_164	above
2015-06-23	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_166	above
2015-06-23	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_169	above
2015-06-23	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_173	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_241	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_244	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_245	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_246	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_247	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_248	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_250	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_252	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_253	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_254	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_256	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_257	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_258	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_260	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_261	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_262	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_264	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_266	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_268	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_270	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_271	above
2015-07-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_272	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_277	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_280	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_281	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_283	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_285	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_286	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_287	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_288	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_289	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_291	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_298	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_299	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_300	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_301	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_303	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_305	above
2015-07-20	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_307	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_308	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_309	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_310	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_311	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_312	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_339	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_340	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_342	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_344	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_346	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_347	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_349	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_351	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_352	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_353	above
2015-07-30	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_354	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_358	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_359	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_361	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_365	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_366	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_367	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_368	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_369	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_370	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_371	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_372	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_374	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_375	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_378	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_379	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_383	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_384	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_385	above
2015-08-03	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_386	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_388	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_389	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_391	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_392	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_393	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_394	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_395	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_396	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_397	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_398	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_399	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_400	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_401	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_402	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_403	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_405	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_406	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_408	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_409	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_411	above
2015-08-11	M	NOR	horn cr	NA	NA	2015	reintro_above	NS_15_OP_AD_412	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_416	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_418	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_420	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_421	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_422	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_424	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_425	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_426	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_427	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_428	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_429	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_430	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_433	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_434	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_438	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_439	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_444	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_445	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_447	above
2015-08-18	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_448	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_457	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_458	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_459	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_460	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_461	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_462	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_463	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_465	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_466	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_467	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_468	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_469	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_470	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_471	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_472	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_473	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_474	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_475	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_476	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_477	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_478	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_479	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_481	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_483	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_484	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_485	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_486	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_487	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_488	above
2015-08-26	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_489	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_490	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_491	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_492	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_494	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_496	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_498	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_499	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_501	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_502	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_503	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_504	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_508	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_509	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_511	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_512	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_514	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_515	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_517	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_518	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_519	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_521	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_522	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_523	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_526	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_527	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_529	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_531	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_535	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_536	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_537	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_538	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_539	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_540	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_542	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_543	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_544	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_547	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_548	above
2015-08-31	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_549	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_550	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_551	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_552	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_555	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_557	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_558	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_559	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_560	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_561	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_562	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_564	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_565	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_567	above
2015-09-02	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_569	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_571	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_573	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_574	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_575	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_578	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_579	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_581	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_582	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_583	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_584	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_585	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_587	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_589	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_590	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_591	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_593	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_594	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_595	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_596	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_597	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_598	above
2015-09-07	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_599	above
2015-09-11	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_601	above
2015-09-11	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_604	above
2015-09-11	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_605	above
2015-09-11	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_606	above
2015-09-11	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_607	above
2015-09-11	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_608	above
2015-09-11	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_609	above
2015-09-11	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_610	above
2015-09-11	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_611	above
2015-09-11	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_612	above
2015-09-11	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_613	above
2015-09-11	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_614	above
2015-09-14	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_618	above
2015-09-14	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_619	above
2015-09-14	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_620	above
2015-09-14	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_621	above
2015-09-14	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_622	above
2015-09-14	M	NOR	dry cr	NA	NA	2015	reintro_above	NS_15_OP_AD_623	above
