Offspring ID,Loci typed,Father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
OtsAC19NSNT_0101,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2207,12,12,2, 5.67053071890662E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0101,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1325,12,12,3, 3.70038739129796E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0101,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2750,12,12,4, 6.30150404173237E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0102,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1616,12,12,0, 1.85121816035958E+0001, 1.85121816035958E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0102,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1430,12,12,3, 1.58763720980509E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0107,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1653,12,12,0, 1.82978005602532E+0001, 1.82978005602532E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0107,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1747,12,12,1, 1.09180184975291E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0107,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1785,12,12,2, 9.29981568367202E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0107,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1841,12,12,2, 8.21119389458895E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0107,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1454,12,12,3, 3.88897844638288E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0107,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1924,12,12,3, 1.55203097744048E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0107,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2591,12,12,3, 7.46714650023301E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0108,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1426,12,12,0, 1.34970907488294E+0001, 1.34970907488294E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0108,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2729,12,12,1, 5.69962899452908E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0108,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2520,12,12,2, 4.04587042712818E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0108,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1954,12,12,2, 1.55793908830437E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0109,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1986,12,12,0, 2.26752548957113E+0001, 2.26752548957113E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0109,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1841,12,12,1, 1.69987577692390E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0109,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1653,12,12,2, 6.66488213826100E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0109,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2097,12,12,1, 6.02283581864626E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0109,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1747,12,12,3, 4.34266904631433E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0109,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1454,12,12,2, 4.32378828969520E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0109,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1924,12,12,3, 4.02101879497645E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0109,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1600,12,12,3, 3.82080454186800E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0109,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2219,12,12,2, 1.99176163065045E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0109,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_2057,12,12,3, 2.55304735273711E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0113,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_516,12,12,0, 1.57050061345821E+0001, 1.57050061345821E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0113,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0683,12,12,2, 3.99398281040722E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0113,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1949,12,12,2, 8.86316209783206E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0113,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1752,12,12,3, 1.33554515402298E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0116,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2396,12,12,2, 5.43368563796150E-0001, 5.43368563796150E-0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0119,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2531,12,12,0, 1.65864684601680E+0001, 1.65864684601680E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0120,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2427,12,12,2, 5.77140069821167E+0000, 5.77140069821167E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0120,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1664,12,12,2, 5.34038321739870E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0120,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1086,12,12,2, 3.58825690220472E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0120,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2096,12,12,2, 2.99302258781213E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0120,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1056,12,12,2, 1.77449077669917E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0120,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1591,12,12,3, 1.16215485199647E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0123,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1022,12,12,0, 1.44984826024872E+0001, 1.44984826024872E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0123,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1464,12,12,1, 8.08932565246622E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0123,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1006,12,12,2, 4.27254961065107E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0123,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1295,12,12,2, 4.23028279594906E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0123,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2673,12,12,2, 3.81582610810491E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0123,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1106,12,12,2, 1.71714989003351E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0123,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1782,12,12,2, 4.27256521152035E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0123,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1055,12,12,3, 1.76081170309545E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0123,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_2042,12,12,3, 9.23954530653851E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0127,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_600,12,12,0, 1.49816253287198E+0001, 1.49816253287198E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0127,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1912,12,12,2, 3.87057453571971E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0128,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1320,12,12,1, 5.49203678875301E+0000, 5.49203678875301E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0128,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2731,12,12,1, 5.44745307069958E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0128,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1430,12,12,1, 4.68864107624733E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0128,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1880,12,12,2, 2.51900650182448E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0128,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1114,12,12,2, 1.23384639241831E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0128,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2004,12,12,2, 1.22305757223669E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0128,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0011,12,12,2, 6.65385837630783E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0128,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1866,12,12,2, 3.69818313910247E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0129,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1616,12,12,0, 1.85981597519656E+0001, 1.85981597519656E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0131,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_290,12,12,0, 1.92754338730198E+0001, 1.92754338730198E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0133,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_563,12,12,0, 1.78427258067979E+0001, 1.78427258067979E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0134,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1600,12,12,0, 1.61226993499674E+0001, 1.61226993499674E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0134,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_2057,12,12,2, 3.76520839369417E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0134,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2012,12,12,2, 3.75242678976317E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0134,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1747,12,12,3, 8.25805477553837E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0136,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_616,12,12,0, 1.19577986532063E+0001, 1.19577986532063E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0136,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2020,12,12,2, 2.80949275960226E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0136,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1847,12,12,2, 1.44747936538568E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0136,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_510,12,12,2, 1.01636477232763E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0136,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1127,12,12,3, 3.19604123206338E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0140,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1959,12,12,0, 2.22864527759686E+0001, 2.22864527759686E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0140,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1090,12,12,2, 1.02316583678469E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0140,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1616,12,12,3, 1.52219061701612E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0142,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1681,12,12,0, 1.61868069466566E+0001, 1.61868069466566E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0142,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1832,12,12,1, 8.24822121479404E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0142,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2560,12,12,2, 5.98807738242842E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0142,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1912,12,12,2, 3.79718378153164E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0142,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2475,12,12,2, 2.55025934226393E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0143,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_516,12,12,0, 1.57112076167555E+0001, 1.57112076167555E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0143,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1777,12,12,2, 4.34186119857059E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0143,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1252,12,12,2, 3.25062415101839E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0143,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1389,12,12,2, 4.32961271724304E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0143,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1345,12,12,2, 4.62818723555254E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0148,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_528,12,12,0, 1.25344358094543E+0001, 1.25344358094543E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0148,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0153,12,12,1, 4.42307179485248E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0148,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1571,12,12,2, 2.55512920089154E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0148,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1320,12,12,2, 1.14331060560896E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0149,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1043,12,12,0, 1.38854485649795E+0001, 1.38854485649795E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0149,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1226,12,12,2, 3.47602903782900E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0151,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1203,12,12,0, 1.64871052323420E+0001, 1.64871052323420E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0151,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2207,12,12,1, 1.26000435641987E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0151,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1899,12,12,2, 6.93296508254316E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0151,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1527,12,12,2, 4.80112909422038E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0151,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1481,12,12,3, 1.76498846964971E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0151,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1325,12,12,3, 1.17291674209516E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0152,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1770,12,12,0, 1.37477195229939E+0001, 1.37477195229939E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0152,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1645,12,12,1, 4.94602451697571E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0152,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1624,12,12,2, 6.54941728622954E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0152,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2475,12,12,2, 5.47539753248673E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0152,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1681,12,12,2, 5.16050959040727E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0152,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1396,12,12,2, 2.52752042999422E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0156,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1402,12,12,0, 1.68815277573505E+0001, 1.68815277573505E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0156,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1723,12,12,3, 3.13483567823642E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0157,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1241,12,12,0, 1.61901470376812E+0001, 1.61901470376812E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0157,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1597,12,12,2, 3.06909574554431E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0157,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1942,12,12,2, 1.32043414005103E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0158,11,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1402,12,11,0, 1.68910014084151E+0001, 1.68910014084151E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0158,11,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1386,12,11,2, 5.68546229721161E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0161,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1661,12,12,0, 1.65720090537848E+0001, 1.65720090537848E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0161,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1305,12,12,3, 2.64159966324939E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0161,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2605,12,12,2, 1.93949343063686E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0161,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2678,12,12,2, 1.25303833740997E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0162,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2113,12,12,2, 7.83829809580894E-0001, 7.83829809580894E-0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0162,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2887,12,12,3, 8.95167404737884E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0163,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1880,12,12,0, 2.17695762596283E+0001, 2.17695762596283E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0163,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2854,12,12,2, 2.48583493565562E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0163,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1093,12,12,2, 2.37117860325553E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0163,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1337,12,12,2, 1.88199593247966E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0166,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1069,12,12,0, 1.45402575067149E+0001, 1.45402575067149E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0166,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1365,12,12,2, 8.98497382888482E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0166,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2238,12,12,2, 3.70293775789422E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
